Year,Municipality,Origin_Country,Age_Group,Employment_Sector,Count,Lat,Lon
2019,Langreo,Rumanía,36-50,Services,3,43.31060789509072,-5.669119114248757
2019,Langreo,Rumanía,36-50,Agriculture,2,43.29831869699004,-5.699447472702757
2019,Langreo,Rumanía,36-50,Construction,4,43.30252717676262,-5.6648908389825765
2019,Langreo,Rumanía,36-50,Industry,3,43.278762155373094,-5.68018098041063
2019,Langreo,Rumanía,36-50,Unemployed/Seeking,2,43.297947577182754,-5.69983789221379
2019,Langreo,Rumanía,51-65,Services,1,43.28696586598354,-5.701860080024832
2019,Langreo,Rumanía,51-65,Agriculture,2,43.29904795336563,-5.697354055337318
2019,Langreo,Rumanía,51-65,Construction,3,43.29869480134256,-5.668763265516848
2019,Langreo,Rumanía,51-65,Industry,2,43.298873314219186,-5.678316170106947
2019,Langreo,Rumanía,51-65,Unemployed/Seeking,1,43.294152202001825,-5.683911070337427
2019,Langreo,Rumanía,65+,Services,2,43.28321982172515,-5.6974128961758055
2019,Langreo,Rumanía,65+,Agriculture,4,43.30772656002666,-5.682847330121062
2019,Langreo,Rumanía,65+,Construction,3,43.295652818066884,-5.700102861541769
2019,Langreo,Rumanía,65+,Industry,2,43.30385023551743,-5.685978127952276
2019,Langreo,Rumanía,65+,Unemployed/Seeking,2,43.27848744182433,-5.683235635413288
2019,Langreo,Marruecos,18-25,Services,2,43.314741422981875,-5.664680638313883
2019,Langreo,Marruecos,18-25,Agriculture,1,43.30848340790312,-5.688149154813839
2019,Langreo,Marruecos,18-25,Construction,3,43.28500298077058,-5.6950104497686524
2019,Langreo,Marruecos,18-25,Industry,2,43.284378840769214,-5.696863063434043
2019,Langreo,Marruecos,18-25,Unemployed/Seeking,1,43.2878954872229,-5.69780130208568
2019,Langreo,Marruecos,26-35,Services,2,43.28424789191871,-5.673635130772776
2019,Langreo,Marruecos,26-35,Agriculture,1,43.284387214144786,-5.68473822725881
2019,Langreo,Marruecos,26-35,Construction,2,43.30775594782541,-5.682705428586264
2019,Langreo,Marruecos,26-35,Industry,2,43.27882016072374,-5.677983966570281
2019,Langreo,Marruecos,26-35,Unemployed/Seeking,1,43.30986770373427,-5.702975583796419
2019,Langreo,Marruecos,36-50,Services,1,43.31606165346527,-5.683244649380406
2019,Langreo,Marruecos,36-50,Agriculture,3,43.28502356225348,-5.67014331374124
2019,Langreo,Marruecos,36-50,Construction,3,43.27936213209845,-5.682354442109789
2019,Langreo,Marruecos,36-50,Industry,3,43.29831949595474,-5.677415499424309
2019,Langreo,Marruecos,36-50,Unemployed/Seeking,2,43.31336897167176,-5.696343830428791
2019,Langreo,Marruecos,51-65,Services,1,43.298198412541,-5.684129314974246
2019,Langreo,Marruecos,51-65,Agriculture,2,43.29341183383769,-5.675404921927039
2019,Langreo,Marruecos,51-65,Construction,1,43.30428943021196,-5.687756090305896
2019,Langreo,Marruecos,51-65,Industry,3,43.29408068376678,-5.699751938225426
2019,Langreo,Marruecos,51-65,Unemployed/Seeking,1,43.30533964856902,-5.701541020702691
2019,Langreo,Marruecos,65+,Services,2,43.2914061177518,-5.68205055628003
2019,Langreo,Marruecos,65+,Agriculture,1,43.29487895766447,-5.683432867078262
2019,Langreo,Marruecos,65+,Construction,1,43.29522639473714,-5.700510420778219
2019,Langreo,Marruecos,65+,Industry,2,43.27782893482932,-5.67434903857193
2019,Langreo,Marruecos,65+,Unemployed/Seeking,3,43.31335885963444,-5.66821875112725
2019,Langreo,Colombia,18-25,Services,3,43.287438703018395,-5.6682321234091555
2019,Langreo,Colombia,18-25,Agriculture,1,43.29226600511103,-5.700478772561679
2019,Langreo,Colombia,18-25,Construction,1,43.28829576497068,-5.669753579238011
2019,Langreo,Colombia,18-25,Industry,1,43.31526914865217,-5.6725194290226915
2019,Langreo,Colombia,18-25,Unemployed/Seeking,2,43.29117730988111,-5.675715025304968
2019,Langreo,Colombia,26-35,Services,2,43.30725149174239,-5.667854861669937
2019,Langreo,Colombia,26-35,Agriculture,3,43.28363627784381,-5.677475145507755
2019,Langreo,Colombia,26-35,Construction,1,43.303000837722315,-5.702711255130024
2019,Langreo,Colombia,26-35,Industry,3,43.282851050877014,-5.703078075570534
2019,Langreo,Colombia,26-35,Unemployed/Seeking,3,43.29771204433905,-5.692564571358903
2019,Langreo,Colombia,36-50,Services,4,43.27672892062016,-5.686648913532496
2019,Langreo,Colombia,36-50,Agriculture,3,43.29014180065527,-5.684563627450825
2019,Langreo,Colombia,36-50,Construction,3,43.310312550377205,-5.6899775298055575
2019,Langreo,Colombia,36-50,Industry,1,43.29976012836073,-5.68257537032759
2019,Langreo,Colombia,36-50,Unemployed/Seeking,2,43.296653137278966,-5.674707518557034
2019,Langreo,Colombia,51-65,Services,2,43.304889493730464,-5.681874132520887
2019,Langreo,Colombia,51-65,Agriculture,2,43.27696075243096,-5.68091226107106
2019,Langreo,Colombia,51-65,Construction,2,43.28489361707104,-5.696826130346104
2019,Langreo,Colombia,51-65,Industry,2,43.30788106164147,-5.678034838186407
2019,Langreo,Colombia,51-65,Unemployed/Seeking,1,43.30806837917282,-5.68310312380716
2019,Langreo,Colombia,65+,Services,1,43.280651199947066,-5.689387522925307
2019,Langreo,Colombia,65+,Agriculture,1,43.312253712503576,-5.682551835251298
2019,Langreo,Colombia,65+,Construction,1,43.301113946082005,-5.698269513359108
2019,Langreo,Colombia,65+,Industry,1,43.28834755249392,-5.688486589400303
2019,Langreo,Colombia,65+,Unemployed/Seeking,1,43.282609314193074,-5.689998668397963
2019,Langreo,Venezuela,18-25,Services,2,43.308854452875856,-5.694886649331499
2019,Langreo,Venezuela,18-25,Agriculture,1,43.27800385935287,-5.687632872607482
2019,Langreo,Venezuela,18-25,Construction,1,43.2811205785717,-5.6657666457574685
2019,Langreo,Venezuela,18-25,Industry,2,43.28732427207963,-5.700450616369094
2019,Langreo,Venezuela,18-25,Unemployed/Seeking,2,43.28159385926436,-5.683351275891129
2019,Langreo,Venezuela,26-35,Services,2,43.31168632688,-5.670155875854012
2019,Langreo,Venezuela,26-35,Agriculture,3,43.302436706013914,-5.679622870261729
2019,Langreo,Venezuela,26-35,Construction,2,43.310662560402285,-5.690277103109995
2019,Langreo,Venezuela,26-35,Industry,2,43.29505929933533,-5.686286350863154
2019,Langreo,Venezuela,26-35,Unemployed/Seeking,1,43.314120437356145,-5.7026727815289595
2019,Langreo,Venezuela,36-50,Services,4,43.296424736758624,-5.683130904499294
2019,Langreo,Venezuela,36-50,Agriculture,1,43.31037178102148,-5.702508118123385
2019,Langreo,Venezuela,36-50,Construction,2,43.28405938283542,-5.701930156483523
2019,Langreo,Venezuela,36-50,Industry,3,43.29388794983615,-5.6676324086797605
2019,Langreo,Venezuela,36-50,Unemployed/Seeking,1,43.29403407775594,-5.666788422500743
2019,Langreo,Venezuela,51-65,Services,3,43.313463802008755,-5.68934121702419
2019,Langreo,Venezuela,51-65,Agriculture,1,43.30790112478185,-5.668925367659532
2019,Langreo,Venezuela,51-65,Construction,2,43.31094112529394,-5.6899764595921285
2019,Langreo,Venezuela,51-65,Industry,2,43.302383119616394,-5.6950285212537635
2019,Langreo,Venezuela,51-65,Unemployed/Seeking,1,43.29275991965833,-5.679960575814943
2019,Langreo,Venezuela,65+,Services,2,43.315454793621676,-5.6744794967706
2019,Langreo,Venezuela,65+,Agriculture,1,43.29402704487608,-5.683389376419825
2019,Langreo,Venezuela,65+,Construction,2,43.29075502725943,-5.669743693764282
2019,Langreo,Venezuela,65+,Industry,2,43.29369508861028,-5.698385628904209
2019,Langreo,Venezuela,65+,Unemployed/Seeking,3,43.301142445311385,-5.6686848716994085
2019,Langreo,Resto de España,18-25,Services,2,43.2789640875292,-5.681549886911474
2019,Langreo,Resto de España,18-25,Agriculture,1,43.306284288219764,-5.6857114849740915
2019,Langreo,Resto de España,18-25,Construction,1,43.28038184568626,-5.699172682815108
2019,Langreo,Resto de España,18-25,Industry,3,43.31197154474871,-5.675111575125329
2019,Langreo,Resto de España,18-25,Unemployed/Seeking,2,43.3120509385736,-5.699437569601802
2019,Langreo,Resto de España,26-35,Services,3,43.27701689940652,-5.677013946741054
2019,Langreo,Resto de España,26-35,Agriculture,2,43.31363165863549,-5.685580517428091
2019,Langreo,Resto de España,26-35,Construction,1,43.294591948593165,-5.69591797257112
2019,Langreo,Resto de España,26-35,Industry,2,43.29368293178865,-5.693043392094711
2019,Langreo,Resto de España,26-35,Unemployed/Seeking,2,43.29130276316352,-5.665806641094934
2019,Langreo,Resto de España,36-50,Services,2,43.30213696400626,-5.687543656560561
2019,Langreo,Resto de España,36-50,Agriculture,1,43.28982916069784,-5.699919877809067
2019,Langreo,Resto de España,36-50,Construction,3,43.283459509826336,-5.683343932910433
2019,Langreo,Resto de España,36-50,Industry,1,43.27885435787998,-5.684959955500482
2019,Langreo,Resto de España,36-50,Unemployed/Seeking,2,43.3024621025155,-5.6704331130693335
2019,Langreo,Resto de España,51-65,Services,2,43.30611369992393,-5.671213596825501
2019,Langreo,Resto de España,51-65,Agriculture,2,43.28623279171256,-5.6998207203012266
2019,Langreo,Resto de España,51-65,Construction,2,43.282332085848644,-5.691165244990936
2019,Langreo,Resto de España,51-65,Industry,3,43.31221127892361,-5.690866644866073
2019,Langreo,Resto de España,51-65,Unemployed/Seeking,2,43.28202812454884,-5.697319017198594
2019,Langreo,Resto de España,65+,Services,1,43.29549207052399,-5.665905060782928
2019,Langreo,Resto de España,65+,Agriculture,3,43.30414471266991,-5.691127869400441
2019,Langreo,Resto de España,65+,Construction,2,43.30017313849228,-5.66965345419944
2019,Langreo,Resto de España,65+,Industry,1,43.2891686711955,-5.674176799144264
2019,Langreo,Resto de España,65+,Unemployed/Seeking,2,43.27825709905066,-5.699612498644804
2019,Langreo,Otros,18-25,Services,2,43.29562061581932,-5.686385064535898
2019,Langreo,Otros,18-25,Agriculture,2,43.30103176036185,-5.672031380667257
2019,Langreo,Otros,18-25,Construction,1,43.27996716151895,-5.673364095959181
2019,Langreo,Otros,18-25,Industry,3,43.2909303998419,-5.695987546109957
2019,Langreo,Otros,18-25,Unemployed/Seeking,2,43.30438874357852,-5.673098081234068
2019,Langreo,Otros,26-35,Services,2,43.311529553835705,-5.69092006009025
2019,Langreo,Otros,26-35,Agriculture,1,43.30822642712892,-5.669042606488257
2019,Langreo,Otros,26-35,Construction,2,43.303925868175774,-5.680044758551725
2019,Langreo,Otros,26-35,Industry,1,43.30836344533575,-5.667048123278003
2019,Langreo,Otros,26-35,Unemployed/Seeking,2,43.29772754634322,-5.670691860998895
2019,Langreo,Otros,36-50,Services,2,43.30097543807679,-5.6990372667126215
2019,Langreo,Otros,36-50,Agriculture,2,43.28141388754694,-5.683216328788291
2019,Langreo,Otros,36-50,Construction,3,43.29369475515408,-5.700442474592781
2019,Langreo,Otros,36-50,Industry,2,43.289866949460965,-5.692804419414676
2019,Langreo,Otros,36-50,Unemployed/Seeking,2,43.300169071403396,-5.682709862060945
2019,Langreo,Otros,51-65,Services,3,43.29929567584253,-5.687413464669026
2019,Langreo,Otros,51-65,Agriculture,2,43.27990161891658,-5.697421800171868
2019,Langreo,Otros,51-65,Construction,3,43.302672818780565,-5.668132163060555
2019,Langreo,Otros,51-65,Industry,2,43.28415829742789,-5.671876910367887
2019,Langreo,Otros,51-65,Unemployed/Seeking,1,43.28464660582144,-5.688379279605284
2019,Langreo,Otros,65+,Services,2,43.31536965864855,-5.69940181968944
2019,Langreo,Otros,65+,Agriculture,1,43.314689945920826,-5.672410082531383
2019,Langreo,Otros,65+,Construction,1,43.291552937699514,-5.67089695269237
2019,Langreo,Otros,65+,Industry,1,43.27991124734435,-5.669207062641658
2019,Langreo,Otros,65+,Unemployed/Seeking,2,43.287216572096135,-5.702880994649494
2019,Oviedo,Rumanía,18-25,Services,3,43.37563094865108,-5.861658944234878
2019,Oviedo,Rumanía,18-25,Agriculture,3,43.348437614417236,-5.86410224819802
2019,Oviedo,Rumanía,18-25,Construction,3,43.35693247666016,-5.831008575897248
2019,Oviedo,Rumanía,18-25,Industry,3,43.35464697366956,-5.866368003246673
2019,Oviedo,Rumanía,18-25,Unemployed/Seeking,1,43.34254735757003,-5.85566161072687
2019,Oviedo,Rumanía,26-35,Services,3,43.36707593686466,-5.83167839657906
2019,Oviedo,Rumanía,26-35,Agriculture,5,43.37404710154221,-5.833423930567708
2019,Oviedo,Rumanía,26-35,Construction,2,43.36413575493489,-5.840603503526302
2019,Oviedo,Rumanía,26-35,Industry,3,43.36368260902622,-5.831712144067506
2019,Oviedo,Rumanía,26-35,Unemployed/Seeking,2,43.35429491274123,-5.867589350689477
2019,Oviedo,Rumanía,36-50,Services,2,43.37170763491452,-5.832931010823172
2019,Oviedo,Rumanía,36-50,Agriculture,2,43.37079117873699,-5.864904867550123
2019,Oviedo,Rumanía,36-50,Construction,4,43.35247787904368,-5.846274436153806
2019,Oviedo,Rumanía,36-50,Industry,3,43.369261087221524,-5.847526973127477
2019,Oviedo,Rumanía,36-50,Unemployed/Seeking,3,43.34744489332643,-5.846068797762295
2019,Oviedo,Rumanía,51-65,Services,2,43.37709683644217,-5.867814648464133
2019,Oviedo,Rumanía,51-65,Agriculture,4,43.34676562478415,-5.856088435148453
2019,Oviedo,Rumanía,51-65,Construction,3,43.35774443372973,-5.867144371015992
2019,Oviedo,Rumanía,51-65,Industry,3,43.36767132169207,-5.849299257707699
2019,Oviedo,Rumanía,51-65,Unemployed/Seeking,2,43.343398269072665,-5.836269315810198
2019,Oviedo,Rumanía,65+,Services,3,43.35163434551704,-5.850556321837649
2019,Oviedo,Rumanía,65+,Agriculture,3,43.342865658329515,-5.843920938120741
2019,Oviedo,Rumanía,65+,Construction,4,43.34707643547958,-5.839247626219794
2019,Oviedo,Rumanía,65+,Industry,3,43.37623723523094,-5.833254720071799
2019,Oviedo,Rumanía,65+,Unemployed/Seeking,2,43.35473761018909,-5.858735120696931
2019,Oviedo,Marruecos,18-25,Services,1,43.37595092351728,-5.835563149091277
2019,Oviedo,Marruecos,18-25,Agriculture,1,43.35767085788759,-5.859559905419221
2019,Oviedo,Marruecos,18-25,Construction,1,43.35473388657321,-5.832453948876095
2019,Oviedo,Marruecos,18-25,Industry,1,43.37519776547033,-5.8606257703791504
2019,Oviedo,Marruecos,18-25,Unemployed/Seeking,2,43.378022115323226,-5.846316521561621
2019,Oviedo,Marruecos,26-35,Services,3,43.368928986134925,-5.835933473994574
2019,Oviedo,Marruecos,26-35,Agriculture,1,43.370752230008044,-5.847127142517133
2019,Oviedo,Marruecos,26-35,Construction,2,43.35016030196385,-5.841867686289531
2019,Oviedo,Marruecos,26-35,Industry,2,43.349119899395404,-5.859814754762616
2019,Oviedo,Marruecos,26-35,Unemployed/Seeking,1,43.355865562570685,-5.847820148291764
2019,Oviedo,Marruecos,36-50,Services,1,43.37482561939587,-5.84491890982446
2019,Oviedo,Marruecos,36-50,Agriculture,1,43.37209751848026,-5.8352388352651205
2019,Oviedo,Marruecos,36-50,Construction,2,43.37702952284516,-5.842364808585471
2019,Oviedo,Marruecos,36-50,Industry,4,43.354497695496626,-5.859645574655863
2019,Oviedo,Marruecos,36-50,Unemployed/Seeking,3,43.35711428775039,-5.844595766120534
2019,Oviedo,Marruecos,51-65,Services,2,43.34167235712393,-5.861946907474708
2019,Oviedo,Marruecos,51-65,Agriculture,1,43.35676123522725,-5.8347341547330975
2019,Oviedo,Marruecos,51-65,Construction,2,43.34188161295669,-5.85915957469499
2019,Oviedo,Marruecos,51-65,Industry,2,43.3597755172593,-5.842696111720265
2019,Oviedo,Marruecos,51-65,Unemployed/Seeking,3,43.377325830683176,-5.834154220035464
2019,Oviedo,Marruecos,65+,Services,2,43.35408026241294,-5.832406337745865
2019,Oviedo,Marruecos,65+,Agriculture,1,43.35136722765685,-5.856065635466066
2019,Oviedo,Marruecos,65+,Construction,1,43.362036566858755,-5.8397555483305394
2019,Oviedo,Marruecos,65+,Industry,2,43.34520444286305,-5.8528088557204585
2019,Oviedo,Marruecos,65+,Unemployed/Seeking,1,43.36344704734784,-5.86724812791638
2019,Oviedo,Colombia,18-25,Services,3,43.35358744573584,-5.8320884471496655
2019,Oviedo,Colombia,18-25,Agriculture,2,43.34554275800643,-5.841968494204484
2019,Oviedo,Colombia,18-25,Construction,3,43.37199761093364,-5.852459069735194
2019,Oviedo,Colombia,18-25,Industry,2,43.3785795020833,-5.860369686675474
2019,Oviedo,Colombia,18-25,Unemployed/Seeking,1,43.37064563566754,-5.85849027711948
2019,Oviedo,Colombia,26-35,Services,2,43.36449193302284,-5.8473355348246
2019,Oviedo,Colombia,26-35,Agriculture,4,43.356676100254546,-5.836733194975148
2019,Oviedo,Colombia,26-35,Construction,2,43.36189089163632,-5.863370790755808
2019,Oviedo,Colombia,26-35,Industry,3,43.364273883445655,-5.837446272406422
2019,Oviedo,Colombia,26-35,Unemployed/Seeking,1,43.366662424132805,-5.841043999803327
2019,Oviedo,Colombia,36-50,Services,4,43.36016556768624,-5.86577363759299
2019,Oviedo,Colombia,36-50,Agriculture,2,43.3611816136584,-5.85105085090193
2019,Oviedo,Colombia,36-50,Construction,2,43.35959463460792,-5.841774748688939
2019,Oviedo,Colombia,36-50,Industry,2,43.372637425967085,-5.857325957142669
2019,Oviedo,Colombia,36-50,Unemployed/Seeking,3,43.3662821835388,-5.853248303699909
2019,Oviedo,Colombia,51-65,Services,2,43.3692000893081,-5.865027587445776
2019,Oviedo,Colombia,51-65,Agriculture,1,43.344603278273,-5.84212545058984
2019,Oviedo,Colombia,51-65,Construction,1,43.36814120488838,-5.846071555552439
2019,Oviedo,Colombia,51-65,Industry,2,43.37949425471412,-5.842394490979173
2019,Oviedo,Colombia,51-65,Unemployed/Seeking,3,43.37942940939199,-5.843008704657958
2019,Oviedo,Colombia,65+,Services,3,43.35796839145615,-5.859413437044606
2019,Oviedo,Colombia,65+,Agriculture,3,43.35810178930612,-5.856465589903795
2019,Oviedo,Colombia,65+,Construction,1,43.34360626427678,-5.8683906709062015
2019,Oviedo,Colombia,65+,Industry,2,43.36398297267548,-5.833957409412654
2019,Oviedo,Colombia,65+,Unemployed/Seeking,3,43.361485872826215,-5.846810967159765
2019,Oviedo,Venezuela,18-25,Services,2,43.3423514261054,-5.860395537598697
2019,Oviedo,Venezuela,18-25,Agriculture,2,43.3444888667893,-5.842464633175084
2019,Oviedo,Venezuela,18-25,Construction,1,43.37096341095937,-5.845841407473067
2019,Oviedo,Venezuela,18-25,Industry,3,43.37547444191101,-5.837898337630184
2019,Oviedo,Venezuela,18-25,Unemployed/Seeking,3,43.34510646907204,-5.856903233868295
2019,Oviedo,Venezuela,26-35,Services,5,43.36674468456581,-5.83392222520769
2019,Oviedo,Venezuela,26-35,Agriculture,4,43.35811522354265,-5.843426098475675
2019,Oviedo,Venezuela,26-35,Construction,1,43.346016208450706,-5.859172553748912
2019,Oviedo,Venezuela,26-35,Industry,1,43.37227873045237,-5.846582114850533
2019,Oviedo,Venezuela,26-35,Unemployed/Seeking,3,43.364195998170544,-5.842140494906133
2019,Oviedo,Venezuela,36-50,Services,3,43.37967754024984,-5.864088056471056
2019,Oviedo,Venezuela,36-50,Agriculture,1,43.36903644112167,-5.8668551102969815
2019,Oviedo,Venezuela,36-50,Construction,2,43.35291238413422,-5.858903220360823
2019,Oviedo,Venezuela,36-50,Industry,3,43.36322579827666,-5.868604335461897
2019,Oviedo,Venezuela,36-50,Unemployed/Seeking,3,43.346209053804536,-5.8593898459632605
2019,Oviedo,Venezuela,51-65,Services,4,43.35292686210918,-5.846711855967283
2019,Oviedo,Venezuela,51-65,Agriculture,3,43.37661030732188,-5.844414756224697
2019,Oviedo,Venezuela,51-65,Construction,1,43.35714841259518,-5.852483380505095
2019,Oviedo,Venezuela,51-65,Industry,3,43.36539278281235,-5.862091119497829
2019,Oviedo,Venezuela,51-65,Unemployed/Seeking,2,43.36262652898181,-5.829588416678081
2019,Oviedo,Venezuela,65+,Services,3,43.36841433370156,-5.8518178785122394
2019,Oviedo,Venezuela,65+,Agriculture,1,43.354569948135634,-5.853266957477946
2019,Oviedo,Venezuela,65+,Construction,2,43.34798629304821,-5.862892525592649
2019,Oviedo,Venezuela,65+,Industry,2,43.376461393354106,-5.836879637505332
2019,Oviedo,Venezuela,65+,Unemployed/Seeking,3,43.362323706371505,-5.862978086499412
2019,Oviedo,Resto de España,18-25,Services,1,43.34291308736732,-5.85837339492498
2019,Oviedo,Resto de España,18-25,Agriculture,2,43.35881972752279,-5.839993805675299
2019,Oviedo,Resto de España,18-25,Construction,3,43.36118816925148,-5.839876452472251
2019,Oviedo,Resto de España,18-25,Industry,1,43.3512704479573,-5.8613084017393
2019,Oviedo,Resto de España,18-25,Unemployed/Seeking,1,43.37238264243791,-5.859902806928227
2019,Oviedo,Resto de España,26-35,Services,1,43.37713961800263,-5.833927786201424
2019,Oviedo,Resto de España,26-35,Agriculture,3,43.35412560901764,-5.84561332232027
2019,Oviedo,Resto de España,26-35,Construction,3,43.364786437781156,-5.832358116977125
2019,Oviedo,Resto de España,26-35,Industry,4,43.36863443355384,-5.837308500637245
2019,Oviedo,Resto de España,26-35,Unemployed/Seeking,3,43.37343420731582,-5.868791446678361
2019,Oviedo,Resto de España,36-50,Services,2,43.346660752247814,-5.861991891023428
2019,Oviedo,Resto de España,36-50,Agriculture,2,43.3589764303432,-5.836757545714051
2019,Oviedo,Resto de España,36-50,Construction,4,43.35268769821248,-5.845488508400576
2019,Oviedo,Resto de España,36-50,Industry,2,43.375375381014614,-5.846377988706278
2019,Oviedo,Resto de España,36-50,Unemployed/Seeking,2,43.36914938157279,-5.848940181988633
2019,Oviedo,Resto de España,51-65,Services,2,43.34723363111219,-5.84425272780977
2019,Oviedo,Resto de España,51-65,Agriculture,3,43.346132452637356,-5.855224017389472
2019,Oviedo,Resto de España,51-65,Construction,2,43.35405722756921,-5.835021136728231
2019,Oviedo,Resto de España,51-65,Industry,2,43.34424491386673,-5.8650805934217916
2019,Oviedo,Resto de España,51-65,Unemployed/Seeking,1,43.34564828387125,-5.863620188476285
2019,Oviedo,Resto de España,65+,Services,1,43.377822959174075,-5.838078512951078
2019,Oviedo,Resto de España,65+,Agriculture,2,43.35986600857269,-5.864793403135902
2019,Oviedo,Resto de España,65+,Construction,2,43.368341925385856,-5.845935587126587
2019,Oviedo,Resto de España,65+,Industry,3,43.37792450142532,-5.83196559382764
2019,Oviedo,Resto de España,65+,Unemployed/Seeking,3,43.374603994064906,-5.838654467217403
2019,Oviedo,Otros,18-25,Services,1,43.347004321661146,-5.867505652641129
2019,Oviedo,Otros,18-25,Agriculture,3,43.38082398941388,-5.85847753305762
2019,Oviedo,Otros,18-25,Construction,2,43.34735787401001,-5.843446583889358
2019,Oviedo,Otros,18-25,Industry,2,43.365173989231785,-5.843559450606957
2019,Oviedo,Otros,18-25,Unemployed/Seeking,3,43.356773628113324,-5.848947824388579
2019,Oviedo,Otros,26-35,Services,3,43.34997085882245,-5.83613744892994
2019,Oviedo,Otros,26-35,Agriculture,3,43.37310749228851,-5.8679217845056435
2019,Oviedo,Otros,26-35,Construction,1,43.373399822026485,-5.847757523691578
2019,Oviedo,Otros,26-35,Industry,4,43.37747858876987,-5.865401360422095
2019,Oviedo,Otros,26-35,Unemployed/Seeking,3,43.34326642452932,-5.855211256222164
2019,Oviedo,Otros,36-50,Services,4,43.37790155195592,-5.855512679264975
2019,Oviedo,Otros,36-50,Agriculture,3,43.36611285371354,-5.8592844890336355
2019,Oviedo,Otros,36-50,Construction,3,43.37537573279032,-5.854327955665351
2019,Oviedo,Otros,36-50,Industry,2,43.34680678315021,-5.840357722618602
2019,Oviedo,Otros,36-50,Unemployed/Seeking,1,43.35896356593584,-5.82960561161697
2019,Oviedo,Otros,51-65,Services,1,43.34635967995844,-5.848198811197684
2019,Oviedo,Otros,51-65,Agriculture,2,43.37787576615333,-5.867203532888022
2019,Oviedo,Otros,51-65,Construction,2,43.37829916473475,-5.855147454229956
2019,Oviedo,Otros,51-65,Industry,3,43.38058762409248,-5.863064301485477
2019,Oviedo,Otros,51-65,Unemployed/Seeking,2,43.376651977356076,-5.869129354715936
2019,Oviedo,Otros,65+,Services,3,43.341739102404595,-5.869236193110495
2019,Oviedo,Otros,65+,Agriculture,2,43.34866526731029,-5.831412762516656
2019,Oviedo,Otros,65+,Construction,1,43.371907368668566,-5.86359031878876
2019,Oviedo,Otros,65+,Industry,3,43.377531036474174,-5.8591452074579236
2019,Oviedo,Otros,65+,Unemployed/Seeking,2,43.378128628921445,-5.853410669094471
2019,Gijón,Rumanía,18-25,Services,2,43.52182681412772,-5.668328822561596
2019,Gijón,Rumanía,18-25,Agriculture,3,43.52306487811864,-5.652265233407674
2019,Gijón,Rumanía,18-25,Construction,3,43.51586300609851,-5.679916867216851
2019,Gijón,Rumanía,18-25,Industry,2,43.53194236718292,-5.671564432253961
2019,Gijón,Rumanía,18-25,Unemployed/Seeking,1,43.53655133728418,-5.654719712069794
2019,Gijón,Rumanía,26-35,Services,2,43.522057496179094,-5.656583153321578
2019,Gijón,Rumanía,26-35,Agriculture,4,43.53614507155078,-5.667305266696325
2019,Gijón,Rumanía,26-35,Construction,2,43.532898132096356,-5.653084457914827
2019,Gijón,Rumanía,26-35,Industry,3,43.53203748519134,-5.647617955746998
2019,Gijón,Rumanía,26-35,Unemployed/Seeking,4,43.54931498487931,-5.66876253488432
2019,Gijón,Rumanía,36-50,Services,2,43.52757988723385,-5.678503549798034
2019,Gijón,Rumanía,36-50,Agriculture,4,43.548154878785105,-5.665818759095418
2019,Gijón,Rumanía,36-50,Construction,5,43.520909700439724,-5.645736822581098
2019,Gijón,Rumanía,36-50,Industry,1,43.515488510993784,-5.6734437611964355
2019,Gijón,Rumanía,36-50,Unemployed/Seeking,3,43.54631739721943,-5.650287545682459
2019,Gijón,Rumanía,51-65,Services,2,43.55057849522544,-5.6520578996835535
2019,Gijón,Rumanía,51-65,Agriculture,3,43.5190161137378,-5.665950524828309
2019,Gijón,Rumanía,51-65,Construction,3,43.54187987594206,-5.675278747893165
2019,Gijón,Rumanía,51-65,Industry,2,43.540738510454716,-5.65951775437574
2019,Gijón,Rumanía,51-65,Unemployed/Seeking,2,43.547100379076035,-5.6605236575850615
2019,Gijón,Rumanía,65+,Services,1,43.5175681518632,-5.676106684824192
2019,Gijón,Rumanía,65+,Agriculture,2,43.520188226310836,-5.67315948347379
2019,Gijón,Rumanía,65+,Construction,3,43.548478587338906,-5.6537710778572166
2019,Gijón,Rumanía,65+,Industry,1,43.536361466855865,-5.668680996215638
2019,Gijón,Rumanía,65+,Unemployed/Seeking,2,43.54633501355415,-5.6603275836010605
2019,Gijón,Marruecos,18-25,Services,2,43.54157638079999,-5.643847377864001
2019,Gijón,Marruecos,18-25,Agriculture,1,43.512614717491324,-5.64283523635673
2019,Gijón,Marruecos,18-25,Construction,3,43.53871493057375,-5.680909304287153
2019,Gijón,Marruecos,18-25,Industry,2,43.524366483002254,-5.680505236944784
2019,Gijón,Marruecos,18-25,Unemployed/Seeking,1,43.541453911399614,-5.650635914939137
2019,Gijón,Marruecos,26-35,Services,3,43.52870580155763,-5.6689921175414
2019,Gijón,Marruecos,26-35,Agriculture,3,43.513532946230264,-5.676485215524267
2019,Gijón,Marruecos,26-35,Construction,3,43.54104645197373,-5.680130267008243
2019,Gijón,Marruecos,26-35,Industry,1,43.54502485360083,-5.650146146298949
2019,Gijón,Marruecos,26-35,Unemployed/Seeking,2,43.520390456240236,-5.6767322040864086
2019,Gijón,Marruecos,36-50,Services,3,43.51286455948948,-5.646690593808393
2019,Gijón,Marruecos,36-50,Agriculture,2,43.52174005722551,-5.64332012637413
2019,Gijón,Marruecos,36-50,Construction,2,43.54536306073589,-5.651159643941381
